lat,lon,name,admin1,admin2,cc
27.703,85.3224,Putalisadak,,,
27.7006,85.3538,Ring Road,,,
27.6841,85.2985,Vayodha Hospital Helipad,,,
27.7057,85.3441,Surya Bikram Gyawali Marg,,,
27.7266,85.3047,Naya Bazaar Marg,,,
27.7099,85.3189,Teendhara Marg,,,
27.7249,85.2958,Booth Marg,,,
27.6583,85.3128,Unnamed Road,,,
27.7056,85.3451,OM Lakshmi Bhojanalay,,,
27.6847,85.3126,Kupondole Heights Road,,,
27.6736,85.3141,Rishab Biz Complex,,,
27.7158,85.2838,Buddha Park Mobile Shop,,,
27.6703,85.3088,Central Zoo,,,
27.6683,85.306,Ekantakuna-Tikabhairab Rd,,,
27.6943,85.3227,Gopha Marg,,,
27.7182,85.3161,Nepal Scout Building,,,
27.7132,85.3241,Prahar Holidays Pvt. Ltd.,,,
27.7191,85.3012,Khusibu Sadak,,,
27.7172,85.3101,BLACK OLIVES CAFE,,,
27.7237,85.3285,Subarna Shamsher Marg,,,
27.6809,85.3669,Bhaktapur Road,,,
27.7046,85.3239,Dillibazar Height Marg 33,,,
27.6964,85.3065,Tripura Marg,,,
27.7187,85.3497,Boudhanath Sadak 40325,,,
27.7214,85.3448,KL Tower,,,
27.6504,85.3214,Dream Beans Bakery Cafe,,,
27.7209,85.2843,Tuyu Tej Chhen,,,
27.6748,85.3596,Araniko Highway,,,
27.7227,85.328,Baluwatar Fresh Store,,,
27.7046,85.305,Ashok Binayak Marg,,,
27.6962,85.3502,Simrik Fast Food,,,
27.6735,85.335,Bhagwan Marga,,,
27.7248,85.3319,Lamatangin Marg,,,
27.7024,85.3286,Birendra Marg,,,
27.6817,85.3061,FOCUSONE Nepal Pvt. Ltd.,,,
27.67,85.3237,Tanga Hiti,,,
27.7231,85.32,Nursery Rd 322,,,
27.7297,85.2977,Siddharth Gautam Marg,,,
27.6934,85.2822,Kalanki,,,
27.7346,85.3429,Annapurna Marga,,,
27.7096,85.3156,Mitra Galli,,,
27.6747,85.3599,Araniko Highway,,,
27.7138,85.3147,Tridevi Sadak,,,
27.7134,85.3126,Amrit Marg 290,,,
27.6985,85.3215,Singha Durbar Crossroad,,,
27.6683,85.3063,Central Zoo,,,
27.7083,85.3328,Pashupati Rd,,,
27.6802,85.3356,Suvod Associates,,,
27.7234,85.3632,Unnamed Road,,,
27.6797,85.3196,Krishna Galli,,,
27.7055,85.3067,Kot Square,,,
27.7144,85.2935,Swayambhu Marg,,,
27.7089,85.2986,Raja Birendra Marg,,,
27.7264,85.3022,Ring Road,,,
27.7015,85.2963,Kailash apartment,,,
27.6814,85.3251,Bangalamukhi Rd,,,
27.6879,85.331,Shram Marg,,,
27.7023,85.3286,Birendra Marg,,,
27.6944,85.3192,Thapathali Road,,,
27.6757,85.3082,Pulchowk - Dhobighat Rd,,,
27.6808,85.3207,Patandhoka Road,,,
27.7296,85.3339,Upahar Marg,,,
27.7026,85.3577,Unnamed Road,,,
27.7108,85.3383,Paneku Marg,,,
27.7178,85.3133,Leknath Marg,,,
27.6985,85.3479,Sinamangal Rd,,,
27.7059,85.3069,Kanya Secondary School,,,
27.7253,85.3635,Dhara tole,,,
27.6856,85.3455,Muni Bhairab Marg,,,
27.6966,85.3663,Kathmandu,,,
27.7209,85.2846,Tuyu Tej Chhen,,,
27.6485,85.3076,New Colony Marga,,,
27.6902,85.2967,Kuleshwor Awas Sadak,,,
27.6964,85.355,Ring Road,,,
27.7392,85.3332,Bairochan Marga,,,
27.7367,85.3388,Chundevi Marg,,,
27.7397,85.3218,Tokha Rd,,,
27.711,85.2953,Dallu Aawaas Hospital,,,
27.6668,85.3249,Midat Hospital,,,
27.7045,85.3227,Putalisadak,,,
27.7236,85.327,Shree Marga,,,
27.6838,85.3082,Sanepa Heights Rd,,,
27.7023,85.3275,Ghattekulo Marg,,,
27.7116,85.3174,Being Human Clothing Store,,,
27.7031,85.358,Unnamed Road,,,
27.7265,85.3127,Divya Department Store,,,
27.6873,85.3164,Kupondole Rd 162,,,
27.6759,85.2934,Dakchhinkali Road,,,
27.7055,85.3336,Maitidevi Plaza,,,
27.7331,85.3187,Nepal Police School,,,
27.7176,85.3059,Swayambhu Marg,,,
27.6972,85.3374,Pujaprathistan Marga,,,
27.733,85.3439,Aakirti Marg,,,
27.7356,85.3382,Chundevi Marg,,,
27.7768,85.3622,Golfutar Main Rd,,,
27.6883,85.3356,Shankhamul Marg,,,
27.7264,85.322,OYO 135 Lost Garden Apartment and Guest House,,,
27.6544,85.3056,Ekantakuna-Tikabhairab Rd,,,
27.6996,85.3295,Janapath Marg,,,
27.6572,85.3017,Trail,,,
27.7348,85.3422,27�44'05.1713N 85�20'31.9628E,,,
27.7266,85.3219,Rani Devi Marg,,,
27.6996,85.3449,Sinamangal Rd,,,
27.7186,85.3322,Bishal Nagar Marg,,,
27.6865,85.3431,Madan Bhandari Road,,,
27.6629,85.3487,Imadole Futsal,,,
27.7364,85.348,Kumari Marg,,,
27.688,85.3355,Shankhamul Marga,,,
27.694,85.3536,Aviation Museum,,,
27.6851,85.3243,Lane 1,,,
27.6985,85.3438,Mr Sidhhakali Communication Service,,,
27.6584,85.3251,Satdobato-Godavari Rd,,,
27.7204,85.3191,Big Mart,,,
27.6903,85.3185,Maternity Hospital Road,,,
27.699,85.3385,Basuki Marg,,,
27.6676,85.3096,Ekantakuna Rd,,,
27.7028,85.346,S. L. Cold Store,,,
27.7161,85.3379,Rudramati Marg,,,
27.6671,85.3163,Manbhawan Rd,,,
27.6631,85.3076,Sunrise Apartments Nakhkhu,,,
27.6674,85.3173,Mahabir Engineering and Construction Pvt. Ltd.,,,
27.7261,85.3599,Gesar Hotel,,,
27.6758,85.3158,Pulchowk Rd,,,
27.6792,85.3321,Sankhamul - Balkumari Rd,,,
27.7018,85.2924,Crowne Plaza Kathmandu-Soaltee,,,
27.6675,85.3227,Chirag Sweets,,,
27.6904,85.3284,Bijuli Bajar Bridge,,,
27.6753,85.3263,Newa Chen,,,
27.7119,85.3216,Lalupate Marg,,,
27.6918,85.3302,Sunrise Appartment,,,
27.6922,85.3296,Sunrise Appartment,,,
27.71,85.3203,Teendhara Marg,,,
27.6948,85.3301,Narayaneshwor Marg,,,
27.7241,85.3282,Malpi International College,,,
27.6812,85.3686,27�40'52.4082N 85�22'07.0788E,,,
27.6763,85.3064,Dhobighat,,,
27.7067,85.3155,Ratna Park Path,,,
27.7015,85.3252,Kathmandu Funpark,,,
27.7238,85.3142,Janachahana Marg,,,
27.7183,85.3173,Lazimpat Rd,,,
27.6948,85.3083,Milan Marg Kathmandu 44600 Nepal,,,
27.6849,85.3305,Bibhuti Marg,,,
27.6861,85.3178,Kupondole Rd 162,,,
27.7146,85.2932,Swayambhu Cir Rd,,,
27.6955,85.3339,Phulchoki Mai Marg,,,
27.7247,85.3352,Byoma Buddha Dharma Sangha,,,
27.6778,85.3209,Patan Dhoka-Madan Smarak Road,,,
27.6887,85.3166,The Hidden Treasures,,,
27.7237,85.3722,Chamunda Gate Road,,,
27.6793,85.4025,Bhaktapur Road,,,
27.6938,85.321,Madan Bhandari Road,,,
27.7306,85.3184,Rani Devi Marg,,,
27.7418,85.3218,Tokha Rd,,,
27.7403,85.3098,Image High School,,,
27.6423,85.3046,Ekantakuna-Tikabhairab Rd,,,
27.7032,85.3121,Muncha Internet Ventures,,,
27.7199,85.3188,Trisara Restauarant And Bar,,,
27.7037,85.2872,National Museum of Nepal,,,
27.7394,85.3488,Mandikhata Rd,,,
27.6808,85.3173,Downtown Restaurant,,,
27.6731,85.3249,Mamaru Galli,,,
27.7235,85.3254,Malta Restaurant,,,
27.7267,85.3258,Pandol Marga,,,
27.7306,85.3312,Pabitra Pyara Marg,,,
27.6919,85.3251,Bawarchi,,,
27.6976,85.3057,Chalkhu Marg,,,
27.7135,85.3192,Narayanhiti Path,,,
27.6826,85.3063,Millennium House,,,
27.7401,85.3068,R.P.S.Traders,,,
27.7023,85.3089,RB Complex,,,
27.6989,85.3382,Devkota Sadak,,,
27.684,85.3122,Kupondole Heights Road 278,,,
27.7168,85.3129,Amrit Marg,,,
27.6875,85.3376,Madan Bhandari Road 144,,,
27.728,85.3189,Triveni Marg,,,
27.7052,85.288,Museum Marg,,,
27.7056,85.3482,Om Pashupati Mini Market,,,
27.7326,85.3283,Thirbam Sadak,,,
27.693,85.3486,Thulo Kharibot Marga,,,
27.6724,85.3151,Royal Alina's Bakery Cafe,,,
27.736,85.3378,Chundevi Marg,,,
27.6863,85.3183,School Of Creative Communications,,,
27.7199,85.3261,Neel Sarswoti Marg 667,,,
27.6683,85.3839,Unnamed Road,,,
27.6962,85.2893,Ganeshman Singh Path,,,
27.7081,85.3173,Kamaladi Rd,,,
27.6894,85.2846,27�41'21.8087N 85�17'04.5460E,,,
27.7228,85.3212,Neel Sarswoti Marg 667,,,
27.693,85.328,Hanumansthan Kathmandu 44600 Nepal,,,
27.7353,85.355,Kapan Aakase Dhara,,,
27.6702,85.3089,Ekantakuna Rd 13,,,
27.7046,85.3331,Maiti Devi Marg,,,
27.7186,85.3018,Pankha Swan Marg,,,
27.6974,85.3284,Tanka Prasad Ghumti Sadak,,,
27.7039,85.3326,Maiti Devi Marg,,,
27.7023,85.3363,Tanka Prasad Marg,,,
27.6745,85.329,Chyasal Shramik Santi,,,
27.7005,85.3533,Ring Road,,,
27.7376,85.3431,Bibeksheel Nepali Party,,,
27.7313,85.3345,Lamingtan Marg,,,
27.7288,85.3284,Buddhi Sagar Marg,,,
27.7016,85.3461,Jamuna Galli,,,
27.7075,85.3438,Ring Road,,,
27.6884,85.2866,Ring Road,,,
27.7077,85.3067,Yogbir Singh Marg,,,
27.6915,85.2959,Tinkune,,,
27.675,85.3158,Machhindra Marg,,,
27.7393,85.3385,Hotel Shambala,,,
27.6703,85.3124,Steel Tower,,,
27.663,85.3168,Bhanja Momo Shop,,,
27.7269,85.332,Thirbam Sadak,,,
27.7385,85.3374,Ring Road,,,
27.7207,85.3655,Boudhanath Sadak 4600,,,
27.7017,85.3261,Kalika Marg,,,
27.6765,85.3106,Jhamsikhel Road,,,
27.6938,85.3143,Tripura Marg 320,,,
27.7222,85.315,Alka Basti Marg,,,
27.7191,85.3312,Thirbam Sadak 1722,,,
27.6938,85.3293,Gautam Buddha Marg,,,
27.6911,85.3104,27�41'28.0504N 85�18'37.6114E,,,
27.7155,85.3086,Paknajol Marg,,,
27.7032,85.3124,New Road Gate,,,
27.7263,85.3449,CROWN DENTAL,,,
27.6872,85.2995,48/57 Khadya Bazaar Marg 44614,,,
27.7266,85.3231,DANIDA,,,
27.7066,85.3263,K C Colony,,,
27.6757,85.3146,Pulchowk - Dhobighat Rd,,,
27.7092,85.3146,Dudh Sagar Restaurant,,,
27.6981,85.3517,Panchakumari Dwar,,,
27.732,85.3147,Royal Sekuwa,,,
27.6995,85.3287,Ghattekulo Marg,,,
27.7013,85.2929,Tahachal Marg,,,
27.7063,85.3173,Bag Bazar Sadak,,,
27.7195,85.3182,Lazimpat Rd,,,
27.6945,85.3115,Tripura Marg,,,
27.7025,85.3187,Pradarshani Marg,,,
27.7043,85.3227,Putalisadak,,,
27.711,85.3055,Burakhya Marg,,,
27.7145,85.3296,Tangal Marg,,,
27.7044,85.3378,Jyoti Marg,,,
27.689,85.3274,Nobel Academy,,,
27.7036,85.3113,Ranjana Trade Center,,,
27.6873,85.3718,Doko Recyclers,,,
27.7257,85.3229,Lazimpat Rd,,,
27.6696,85.3115,Ekantakuna Rd,,,
27.7179,85.3277,Subarna Shamsher Marg,,,
27.7122,85.3631,Panchakanya Marga,,,
27.6712,85.3133,Administrative Staff College,,,
27.6792,85.3167,Godrej Security Solutions,,,
27.7028,85.3578,Unnamed Road,,,
27.7089,85.326,Kamal Marg,,,
27.7004,85.3392,Chelsea International Academy,,,
27.703,85.3353,Rudramati Marg,,,
27.6654,85.335,Pradip Maharjan,,,
27.7469,85.3474,Golfutar,,,
27.7121,85.3098,J P Marg,,,
27.683,85.331,Shankhamul,,,
27.7162,85.3249,Naag Pokhari Sadak,,,
27.6866,85.3364,Suruchi Marga,,,
27.6909,85.3344,Bhakti Thapa Sadak,,,
27.7014,85.2856,Crowne Plaza Kathmandu-Soaltee,,,
27.6678,85.3188,Kumaripati - Mahalaximisthan Rd,,,
27.7575,85.3477,Golfutar Main Rd,,,
27.7454,85.342,Bansbari Rd,,,
27.683,85.3444,Waiba Residence,,,
27.7177,85.3111,Thamel Marg,,,
27.6878,85.3415,Prayag Marg,,,
27.7213,85.368,Boudhanath Sadak 4600,,,
27.6934,85.3215,Tranzit Cafe and Sports Bar,,,
27.7262,85.3377,Banshidhar Marg,,,
27.6569,85.303,Trail,,,
27.7136,85.324,Nagpokhari Marg 1,,,
27.7232,85.3312,Thirbam Sadak,,,
27.7206,85.3177,Kapurdhara Marg,,,
27.7042,85.3062,Maju Dega,,,
27.6937,85.3142,Tripura Marg,,,
27.6894,85.3313,Madan Bhandari Road,,,
27.6941,85.3138,United World Trade Centre,,,
27.6854,85.307,Didi-Baihini Marg,,,
27.6712,85.3395,Ring Road,,,
27.7167,85.3345,Nyalma Marg,,,
27.7087,85.3165,Tri-Chandra Campus,,,
27.6899,85.3187,Maternity Hospital Road,,,
27.7175,85.2965,Chamati,,,
27.6756,85.313,Pulchowk - Dhobighat Rd,,,
27.725,85.3458,27�43'30.0594N 85�20'45.0046E,,,
27.6559,85.3029,Village Development Committee,,,
27.7469,85.358,Unnamed Road,,,
27.7183,85.3234,Kholagal Marg,,,
27.692,85.3296,Sunrise Appartment,,,
27.7315,85.3413,Pragati tole,,,
27.7403,85.3374,Bansbari Rd,,,
27.7273,85.3367,Cosmopolitan Secondary Bording School,,,
27.7361,85.3575,Tenzing chowk,,,
27.7051,85.3226,Carving Career Foundation,,,
27.6886,85.3142,Kumari Marg,,,
27.7012,85.341,Sinamangal Rd,,,
27.7147,85.2832,Swotantra Marg,,,
27.6777,85.3079,The Residency - Bajra & Shangrila,,,
27.7039,85.3325,Maitidevi chowk,,,
27.7369,85.3505,Kumari Marg,,,
27.6758,85.3144,Jhamsikhel Road,,,
27.666,85.331,Lukhusi Machagal,,,
27.6938,85.3382,BalaBhadra Marga,,,
27.7172,85.324,Jagdamba Foods,,,
27.6878,85.3383,Madan Bhandari Road,,,
27.6854,85.3279,Bagmati Bridge,,,
27.677,85.3161,Labim Mall,,,
27.6862,85.3453,Madan Bhandari Road,,,
27.7247,85.3495,Gopi Krishna Marga,,,
27.6889,85.3344,Madan Bhandari Road,,,
27.6492,85.3093,Reaching The Nations AG Church,,,
27.6749,85.3001,Sunrise Tower Banglow,,,
27.7017,85.3394,Baburam Acharya Marg,,,
27.7128,85.3215,Lal Colony Marga,,,
27.6579,85.3245,Ring Road,,,
27.6701,85.3216,Rolwaling Collage,,,
27.691,85.3461,Kumud Devkota Marg,,,
27.7268,85.3115,Mhepi Marg,,,
27.7099,85.3181,Zara,,,
27.6872,85.317,Kupondole Rd 162,,,
27.6755,85.3206,Pimbahal Rd,,,
27.7132,85.3464,Guru Marga,,,
27.6747,85.308,Pulchowk - Dhobighat Rd 4,,,
27.7194,85.331,Bhatbhateni Apartments II,,,
27.6745,85.3127,Central Zoo,,,
27.6904,85.3219,Prasuti Griha Marg,,,
27.7191,85.3093,Ropeway Sadak,,,
27.7156,85.3128,Amrit Marg,,,
27.7113,85.3183,Paryatak Marg,,,
27.7191,85.3194,Lazimpat Rd,,,
27.6416,85.3049,Ekantakuna-Tikabhairab Rd,,,
27.6889,85.309,Kumari Marg,,,
27.7013,85.2925,Tahachal Marg,,,
27.6988,85.2952,Tahachal Bagaicha Marg,,,
27.697,85.3505,Sinamangal Rd ???????? 44600 Nepal,,,
27.6807,85.3101,Meena Home,,,
27.7245,85.3484,Rara Marg,,,
27.7119,85.3175,Trisara Dubarmarg,,,
27.6777,85.311,The Pump,,,
27.6919,85.3303,Sunrise Appartment,,,
27.7199,85.3213,Manaslu Rd,,,
27.6891,85.3065,Didi-Baihini Marg,,,
27.6943,85.3121,Tripura Marg,,,
27.6753,85.3003,The Red Mandolin Lounge n Bar,,,
27.6742,85.321,Purnachandi Rd,,,
27.6911,85.3165,Tripura Marg,,,
27.6842,85.3128,Shangrila Road 273,,,
27.6961,85.3317,Narayaneshwor Marg,,,
27.715,85.3248,Ambassador Resident,,,
27.7389,85.3239,B.P. Smriti Nursing College,,,
27.7083,85.3316,Gyaneshwor Marg,,,
27.6859,85.2559,Dugar Food and Brewerage Pvt. Ltd.,,,
27.6925,85.2982,University Path,,,
27.6882,85.3162,Coffee Beans,,,
27.6897,85.3221,Aadarsh Marg,,,
27.6703,85.3209,Lagankhel Satdobato Rd,,,
27.7119,85.3365,Mahadev Galli,,,
27.6799,85.3167,Pulchowk Rd,,,
27.7097,85.327,Pashupati Rd 44605,,,
27.6573,85.3175,Tikhedewal Party Palace,,,
27.6989,85.3474,Sinamangal Rd,,,
27.7051,85.3226,SK FOODS,,,
27.7391,85.3392,Ring Road,,,
27.7223,85.3208,Lazimpat Rd,,,
27.7377,85.3386,Ring Road,,,
27.7041,85.3227,ALTA VISTA,,,
27.6919,85.3197,Trade Tower,,,
27.6834,85.316,Kupondole Rd 162,,,
27.7366,85.3453,Jhamak Kumari Marg,,,
27.6742,85.3144,Rishab Biz Complex,,,
27.7121,85.3112,Bodhi Inn,,,
27.6874,85.3759,Dhunche Rd,,,
27.7061,85.3487,Ring Road,,,
27.717,85.3498,Boudhanath Marg,,,
27.6882,85.341,Bakery Caf�,,,
27.7093,85.3251,Dhobidhara Marg,,,
27.6573,85.2961,Vinayak Sadak,,,
27.7187,85.3222,Kailash Chour Marga,,,
27.7255,85.3225,Rani Devi Marg 3,,,
27.7164,85.3265,Siddhartha Capital Ltd.,,,
27.7236,85.3135,Samakhusi Marg,,,
27.6776,85.3157,Krishna temple,,,
27.6786,85.3103,Jhamsikhel Marg 3,,,
27.7391,85.3226,Prayas marg,,,
27.721,85.3039,Timila Marg,,,
27.6883,85.2869,Ring Road,,,
27.7349,85.3162,Samakhusi Ring Rd Track S,,,
27.7075,85.3232,Dhobidhara Marg,,,
27.7088,85.2986,Raja Birendra Marg,,,
27.7189,85.3313,Nepal,,,
27.7228,85.3353,Furtiman Marg,,,
27.6909,85.3434,Bhimsengola Marg,,,
27.6996,85.3282,Tanka Prasad Ghumti Sadak,,,
27.6979,85.3038,Wonde Height,,,
27.7172,85.3151,Nepal Scout Building,,,
27.7071,85.3007,Chagal Marg,,,
27.7245,85.3135,Road,,,
27.6895,85.3191,Maternity Hospital Road,,,
27.7247,85.2906,Unnamed Road,,,
27.7196,85.3492,Boudhanath Sadak,,,
27.6939,85.2933,Kumari Temple,,,
27.7164,85.3308,Solukhumbu Hotel,,,
27.7077,85.3073,Naradevi Temple,,,
27.7139,85.3135,Hotel Mi Casa,,,
27.6927,85.3283,Civil Bank Limited,,,
27.7315,85.3349,Lamingtan Marg,,,
27.7036,85.3112,Pyukha Marg,,,
27.6731,85.33,Lonla Tole Marga,,,
27.693,85.3325,Lakhe Chaur Marg,,,
27.729,85.3258,Genesis Caf�,,,
27.6369,85.3883,F072,,,
27.7085,85.3143,Siddhidas Marg,,,
27.702,85.2768,Bidari Gaun Rd,,,
27.7382,85.3354,Maharajgunj Rd,,,
27.7315,85.3347,Lamingtan Marg,,,
27.7018,85.3111,Sunday's Restaurant & Bar,,,
27.7192,85.307,Ropeway Sadak,,,
27.7141,85.2851,Manjushree Bazar Marga,,,
27.7054,85.3127,ND's Cafe & Restaurant,,,
27.6747,85.3989,Easy Way Trial Center,,,
27.7,85.283,Gyanodaya Marg,,,
27.6813,85.2793,Kirtipur 44600,,,
27.7323,85.3364,Nepal Sanctuary Treks,,,
27.708,85.3289,Janak Marg,,,
27.7055,85.3332,Lord Buddha Education Foundation,,,
27.7394,85.3383,Ring Road,,,
27.7269,85.3684,Tinchuli Chowk,,,
27.6772,85.3247,Nagabahal - Nyadha Galli,,,
27.7007,85.312,Sundhara Marg,,,
27.7007,85.3092,Hanumansthan Marg,,,
27.6884,85.3408,N.K.Singh Marg,,,
27.7251,85.3295,Nepal Rastra Bank,,,
27.7261,85.3586,House of Children,,,
27.7177,85.3278,Gairidhara Sadak,,,
27.7232,85.3501,Saraswatinagar Rd,,,
27.6793,85.3497,Ring Road 640,,,
27.6955,85.2917,Ganeshman Singh Path,,,
27.7341,85.3535,Milan Chowk Galli 01,,,
27.6424,85.3285,Dhapakhel Rd,,,
27.6983,85.3131,Gulab Sweets and Restaurant,,,
27.6765,85.3615,Araniko Highway,,,
27.6693,85.3264,Chakrabahil - Mahaboudha Rd,,,
27.7202,85.3454,Anurag Marg,,,
27.6928,85.3121,Viswa Niketan H. S. School,,,
27.7086,85.2865,Euro Kids Chhauni,,,
27.6953,85.3136,Department of Customs,,,
27.7293,85.3266,Buddhi Sagar Marg,,,
27.6503,85.2993,Green Hill Restaurant & Bar,,,
27.7514,85.3461,Budhanilkantha 44600 Nepal,,,
27.6957,85.3377,BanaGanga Marga,,,
27.6588,85.3247,Lukhusi Machagal,,,
27.7157,85.3159,Kanti Path,,,
27.6926,85.3286,27�41'33.2646N 85�19'42.9942E,,,
27.7142,85.3124,Amrit Marg Kathmandu 44600 Nepal,,,
27.7119,85.3222,Hattisar Sadak,,,
27.7092,85.326,TFt The Factory Team,,,
27.7715,85.3587,Rudreshwor Chowk Bus Stop,,,
27.704,85.3402,Jyoti Marg,,,
27.7418,85.3299,Ring Road,,,
27.6845,85.307,Kalika Marg,,,
27.683,85.388,Bhaktapur Road,,,
27.7159,85.3021,Khusibu Sadak,,,
27.6586,85.3248,Satdobato-Godavari Rd,,,
27.7019,85.351,Ring Road,,,
27.6701,85.3697,Balkot,,,
27.6594,85.317,Damodar Marg,,,
27.675,85.4093,E-tech electical and machinery suppliers,,,
27.67,85.3215,Lagankhel Satdobato Rd,,,
27.688,85.3286,Madhya Marg,,,
27.7059,85.3368,Rudramati Marg,,,
27.6856,85.3452,Muni Bhairab Marg,,,
27.6941,85.285,Kalanki Mai Temple,,,
27.7177,85.328,Gairidhara Rd,,,
27.7191,85.3514,27�43'08.8946N 85�21'04.9846E,,,
27.72,85.3238,Kailash Chaur Marg,,,
27.7256,85.3225,Rani Devi Marg 3,,,
27.6928,85.3368,Panchakumari Marg,,,
27.6774,85.3136,Jhamsikhel Road,,,
27.6827,85.3277,Chakupat Rd,,,
27.6429,85.3046,Ekantakuna-Tikabhairab Rd,,,
27.7244,85.3059,Everest Bank Limited,,,
27.7136,85.3491,Gaurighat Marg,,,
27.7185,85.3109,Saraswati Multiple Campus,,,
27.7185,85.2866,Sanskriti Int'l School,,,
27.7255,85.3376,D Zone Computer and Cyber,,,
27.696,85.3074,Prakash Pharmacy,,,
27.6769,85.3096,Jhamsikhel Road,,,
27.7234,85.3277,SARMUON CAR / BIKE WASH CENTER,,,
27.6515,85.3163,Milan Chowk - Dunia Danda Rd,,,
27.6788,85.3434,Sani House,,,
27.7148,85.3269,Bhim Plaza,,,
27.7017,85.3019,Bishnumati Track Sadak,,,
27.742,85.3318,Ring Road,,,
27.7014,85.2964,Kalash Apartments,,,
27.7118,85.312,Amrit Marg 290,,,
27.6533,85.354,Buddha Party Palace,,,
27.6565,85.3143,Kusunti,,,
27.6827,85.3075,Sports Coffee House,,,
27.6986,85.3183,Nepal Telecom Central Office,,,
27.7271,85.3687,Tinchuli Chowk,,,
27.6768,85.3323,Sankhamul - Balkumari Rd,,,
27.6914,85.33,Sunrise Appartment,,,
27.7107,85.315,Kanti Path 1804,,,
27.7152,85.3103,Shisha terrace bar and restaurant,,,
27.715,85.3261,Sama Marga,,,
27.7115,85.326,Kamalpokhari Boys Hostel,,,
27.6793,85.318,NDRI Rd,,,
27.7047,85.3138,Kanti Path,,,
27.7191,85.316,Lainchaur Marg 26,,,
27.7117,85.3694,Bagmati Bridge,,,
27.679,85.3203,Sajha Road,,,
27.7261,85.3442,Bhairavi Marg,,,
27.711,85.318,Paryatak Marg,,,
27.6701,85.3216,Lagankhel Satdobato Rd,,,
27.6734,85.3427,Ring Road,,,
27.6884,85.2984,BATIKA SANITARY HOMES PVT. LTD.,,,
27.7088,85.3171,Durbar Marg,,,
27.7105,85.2898,Chauni Hospital Marg,,,
27.6929,85.3715,Sun City,,,
27.7242,85.3319,Dasarath Chand Marg,,,
27.7183,85.31,Leknath Marg,,,
27.6798,85.3495,Ring Road 640,,,
27.7243,85.3078,Nirmal Lama Marg,,,
27.7022,85.3244,New Plaza Sadak,,,
27.6973,85.2995,Kalimati Police Station,,,
27.6926,85.3486,Thulo Kharibot Marga,,,
27.7056,85.3205,Bag Bazar Sadak,,,
27.6946,85.2929,South Korea Embassy,,,
27.7247,85.3047,Valley Cold Store Pvt. Ltd,,,
27.7264,85.3233,Nisadhya Marketing Pvt. ltd,,,
27.7114,85.3332,Bhagawati Marg,,,
27.7049,85.3233,Putalisadak,,,
27.677,85.3167,Pulchowk Gabahal Road,,,
27.6882,85.3345,UFO Baneshwor,,,
27.7303,85.3711,Sahid Park Rd,,,
27.7281,85.3308,Kalika Tower,,,
27.7063,85.3177,Bhaktapur Buspark,,,
27.7068,85.3227,Nepal Academy,,,
27.6821,85.3195,ICT Department,,,
27.7078,85.3391,Pashupati Rd,,,
27.7302,85.3285,Do Cha Marg 62,,,
27.7362,85.3477,Kumari Marg,,,
27.7011,85.3223,Night World Restaurant & Bar,,,
27.7498,85.331,Dhapasi Marg,,,
27.6826,85.3724,Bhaktapur Road,,,
27.7048,85.325,Universal Language & Computer Institute,,,
27.7033,85.3228,National Federation of the Deaf Nepal,,,
27.7251,85.3584,Saraswatinagar Rd,,,
27.7118,85.308,Yapikhya Marg,,,
27.7179,85.3362,Hadigaun,,,
27.7023,85.3075,Pink Tiffany Restaurant,,,
27.708,85.3101,Seto Machindranath,,,
27.7267,85.3355,Tudaldevi Marg,,,
27.7193,85.3097,Nirmal Lama Marg,,,
27.7353,85.3382,Hotel Shambala,,,
27.7152,85.3088,Himalayan Single Track Pvt. Ltd.,,,
27.7178,85.3128,Amrit Science College,,,
27.7065,85.3427,Big Mart Pvt. Ltd.,,,
27.7217,85.32,Lazimpat Rd,,,
27.7224,85.3499,Nepal Sewa Kendra,,,
27.7073,85.3335,Maiti Devi Marg,,,
27.7202,85.3178,Kapurdhara Marg,,,
27.6712,85.3174,Prasadi Academy,,,
27.6778,85.3162,27�40'40.0595N 85�18'58.4172E,,,
27.6968,85.3414,Maitri Tole,,,
27.7306,85.338,Manshree Marg,,,
27.7384,85.3353,Maharajgunj Road,,,
27.7138,85.3154,Kanti Path 1804,,,
27.6743,85.3211,Gabahal Rd,,,
27.6352,85.3225,General Store,,,
27.6887,85.3198,Maternity Hospital Road,,,
27.6865,85.3425,Alok Nagar Marg,,,
27.7412,85.334,Ring Road,,,
27.7106,85.2967,Rainmark Supermarket,,,
27.6873,85.3267,BhriguMarg,,,
27.6949,85.3006,Transformor Marg,,,
27.7242,85.3559,Tushal-Mahankal Rd,,,
27.694,85.3278,Bhetghaat Restaurant,,,
27.6694,85.3569,Unnamed Road,,,
27.6722,85.3157,Lagankhel Satdobato Rd,,,
27.7255,85.2976,Sai Baba Marg,,,
27.7101,85.3152,CITY DENTAL CARE CENTER,,,
27.6824,85.301,Jhamsikhel,,,
27.735,85.3317,Maharajgunj Rd,,,
27.7346,85.3338,Yacca Overseas Employment Consult Pvt. Ltd.,,,
27.6993,85.3384,Devkota Sadak,,,
27.7262,85.3128,Dyabu Marg,,,
27.7527,85.3263,Tokha Rd,,,
27.6993,85.3217,Putali Sadak,,,
27.6897,85.304,5A side indoor futsal,,,
27.6856,85.3176,Kupondole Rd 162,,,
27.6881,85.3362,Madan Bhandari Road,,,
27.7098,85.3228,Pashupati Sadak,,,
